Date,Open,High,Low,Close,Volume
2024-04-28,6.808,6.951,6.69,6.728,2445507.2
2024-04-29,6.726,6.826,6.47,6.587,3658934.18
2024-04-30,6.588,6.669,6.04,6.425,7667235.19
2024-05-01,6.423,6.935,6.129,6.899,9928379.44
2024-05-02,6.9,7.409,6.694,7.273,5866303.67
2024-05-03,7.272,7.386,7.002,7.245,6917886.48
2024-05-04,7.244,7.28,7.105,7.122,3557671.87
2024-05-05,7.122,7.4,7.014,7.302,4163778.64
2024-05-06,7.303,7.473,7.06,7.121,4753151.15
2024-05-07,7.119,7.295,6.979,6.993,3682848.45
2024-05-08,6.992,7.189,6.893,6.983,3774626.84
2024-05-09,6.982,7.089,6.782,7.05,3379414.81
2024-05-10,7.049,7.149,6.69,6.746,4044018.42
2024-05-11,6.745,6.809,6.635,6.659,2377967.87
2024-05-12,6.659,6.793,6.586,6.617,1576234.91
2024-05-13,6.616,6.826,6.431,6.669,3606786.8
2024-05-14,6.671,6.698,6.469,6.485,2744202.98
2024-05-15,6.485,7.029,6.461,6.961,4442558.01
2024-05-16,6.961,7.066,6.812,7.025,3415709.35
2024-05-17,7.025,7.299,6.999,7.199,4256397.78
2024-05-18,7.198,7.232,7.063,7.157,1889934.65
2024-05-19,7.157,7.18,6.889,6.931,1874582.61
2024-05-20,6.93,7.584,6.851,7.575,4828245.07
2024-05-21,7.574,7.671,7.428,7.61,4957810.67
2024-05-22,7.609,7.701,7.38,7.467,4310060.98
2024-05-23,7.466,7.604,6.895,7.2,8045710.66
2024-05-24,7.199,7.386,7.017,7.244,3827983.04
2024-05-25,7.244,7.438,7.22,7.425,2016462.27
2024-05-26,7.426,7.64,7.367,7.557,2927564.39
2024-05-27,7.556,7.775,7.38,7.64,3611626.96
2024-05-28,7.64,7.667,7.277,7.37,4935005.61
2024-05-29,7.371,7.562,7.145,7.178,4221424.57
2024-05-30,7.178,7.243,6.923,6.998,4211075.5
2024-05-31,6.997,7.054,6.803,6.984,2478066.66
2024-06-01,6.984,7.135,6.959,7.062,1506527.64
2024-06-02,7.061,7.125,6.917,6.988,1812466.32
2024-06-03,6.989,7.191,6.932,7.009,3867604.77
2024-06-04,7.009,7.236,6.941,7.177,2889356.19
